start_date,end_date,precip,region_id
2014-01-01T00:00:00.000Z,2014-01-01T00:00:00.000Z,1.3923932699238100,93
2014-01-02T00:00:00.000Z,2014-01-02T00:00:00.000Z,0.3153796527491760,93
2014-01-03T00:00:00.000Z,2014-01-03T00:00:00.000Z,2.3478462533463800,93
2014-01-04T00:00:00.000Z,2014-01-04T00:00:00.000Z,21.466357341433300,93
2014-01-05T00:00:00.000Z,2014-01-05T00:00:00.000Z,32.82365115321250,93
2014-01-06T00:00:00.000Z,2014-01-06T00:00:00.000Z,7.2222630508649100,93
2014-01-07T00:00:00.000Z,2014-01-07T00:00:00.000Z,0.4501342974541800,93
2014-01-08T00:00:00.000Z,2014-01-08T00:00:00.000Z,0.20182988828253700,93
2014-01-09T00:00:00.000Z,2014-01-09T00:00:00.000Z,6.424763179571660,93
2014-01-10T00:00:00.000Z,2014-01-10T00:00:00.000Z,3.5852083762355800,93
2014-01-11T00:00:00.000Z,2014-01-11T00:00:00.000Z,0.5816359191592880,93
2014-01-12T00:00:00.000Z,2014-01-12T00:00:00.000Z,0.42973813806373600,93
2014-01-13T00:00:00.000Z,2014-01-13T00:00:00.000Z,0.07097588276745260,93
2014-01-14T00:00:00.000Z,2014-01-14T00:00:00.000Z,0.42166866698414300,93
2014-01-15T00:00:00.000Z,2014-01-15T00:00:00.000Z,0.03205073449324930,93
2014-01-16T00:00:00.000Z,2014-01-16T00:00:00.000Z,0.04000108143839450,93
2014-01-17T00:00:00.000Z,2014-01-17T00:00:00.000Z,0.20253407511326200,93
2014-01-18T00:00:00.000Z,2014-01-18T00:00:00.000Z,0.14376632966948100,93
2014-01-19T00:00:00.000Z,2014-01-19T00:00:00.000Z,0.0671308036691078,93
2014-01-20T00:00:00.000Z,2014-01-20T00:00:00.000Z,0.02318183861218720,93
2014-01-21T00:00:00.000Z,2014-01-21T00:00:00.000Z,0.05762597575808280,93
2014-01-22T00:00:00.000Z,2014-01-22T00:00:00.000Z,0.44137282646468300,93
2014-01-23T00:00:00.000Z,2014-01-23T00:00:00.000Z,0.003937982373811070,93
2014-01-24T00:00:00.000Z,2014-01-24T00:00:00.000Z,0.019784225388453100,93
2014-01-25T00:00:00.000Z,2014-01-25T00:00:00.000Z,0.014109420147916200,93
2014-01-26T00:00:00.000Z,2014-01-26T00:00:00.000Z,0.0019205541155090800,93
2014-01-27T00:00:00.000Z,2014-01-27T00:00:00.000Z,0.003036258955174660,93
2014-01-28T00:00:00.000Z,2014-01-28T00:00:00.000Z,0.0003747687504751090,93
2014-01-29T00:00:00.000Z,2014-01-29T00:00:00.000Z,0.000799365648524176,93
2014-01-30T00:00:00.000Z,2014-01-30T00:00:00.000Z,0.002583208036972620,93
2014-01-31T00:00:00.000Z,2014-01-31T00:00:00.000Z,0.006438143131564050,93
2014-02-01T00:00:00.000Z,2014-02-01T00:00:00.000Z,0.013306454653794900,93
2014-02-02T00:00:00.000Z,2014-02-02T00:00:00.000Z,0.10419077236923400,93
2014-02-03T00:00:00.000Z,2014-02-03T00:00:00.000Z,0.00025418629559889300,93
2014-02-04T00:00:00.000Z,2014-02-04T00:00:00.000Z,0.001022281992376540,93
2014-02-05T00:00:00.000Z,2014-02-05T00:00:00.000Z,0.0018963458706951600,93
2014-02-06T00:00:00.000Z,2014-02-06T00:00:00.000Z,0.007954261566111830,93
2014-02-07T00:00:00.000Z,2014-02-07T00:00:00.000Z,0.07811135507297670,93
2014-02-08T00:00:00.000Z,2014-02-08T00:00:00.000Z,0.19864316937165400,93
2014-02-09T00:00:00.000Z,2014-02-09T00:00:00.000Z,0.7920323279190690,93
2014-02-10T00:00:00.000Z,2014-02-10T00:00:00.000Z,0.08495651320531300,93
2014-02-11T00:00:00.000Z,2014-02-11T00:00:00.000Z,0.001927477288285430,93
2014-02-12T00:00:00.000Z,2014-02-12T00:00:00.000Z,0.3033429568446250,93
2014-02-13T00:00:00.000Z,2014-02-13T00:00:00.000Z,0.03919944951718880,93
2014-02-14T00:00:00.000Z,2014-02-14T00:00:00.000Z,1.354343209431630,93
2014-02-15T00:00:00.000Z,2014-02-15T00:00:00.000Z,1.527183992740940,93
2014-02-16T00:00:00.000Z,2014-02-16T00:00:00.000Z,3.7675967874794100,93
2014-02-17T00:00:00.000Z,2014-02-17T00:00:00.000Z,0.04195202948430420,93
2014-02-18T00:00:00.000Z,2014-02-18T00:00:00.000Z,0.049351785524673100,93
2014-02-19T00:00:00.000Z,2014-02-19T00:00:00.000Z,0.003460100415903810,93
2014-02-20T00:00:00.000Z,2014-02-20T00:00:00.000Z,0.5534980082629740,93
2014-02-21T00:00:00.000Z,2014-02-21T00:00:00.000Z,0.0952649589425453,93
2014-02-22T00:00:00.000Z,2014-02-22T00:00:00.000Z,0.01981021560593530,93
2014-02-23T00:00:00.000Z,2014-02-23T00:00:00.000Z,0.009884894306616490,93
2014-02-24T00:00:00.000Z,2014-02-24T00:00:00.000Z,0.0033799160449862300,93
2014-02-25T00:00:00.000Z,2014-02-25T00:00:00.000Z,0.006491646303180020,93
2014-02-26T00:00:00.000Z,2014-02-26T00:00:00.000Z,0.00023713180614264000,93
2014-02-27T00:00:00.000Z,2014-02-27T00:00:00.000Z,0.017118516196136200,93
2014-02-28T00:00:00.000Z,2014-02-28T00:00:00.000Z,0.052019992181064700,93
2014-03-01T00:00:00.000Z,2014-03-01T00:00:00.000Z,0.3308723663380350,93
2014-03-02T00:00:00.000Z,2014-03-02T00:00:00.000Z,0.26715842031764800,93
2014-03-03T00:00:00.000Z,2014-03-03T00:00:00.000Z,0.1475175684719930,93
2014-03-04T00:00:00.000Z,2014-03-04T00:00:00.000Z,0.009686228392348060,93
2014-03-05T00:00:00.000Z,2014-03-05T00:00:00.000Z,0.0014685996871018100,93
2014-03-06T00:00:00.000Z,2014-03-06T00:00:00.000Z,0.013887287875180200,93
2014-03-07T00:00:00.000Z,2014-03-07T00:00:00.000Z,0.0015978057459119500,93
2014-03-08T00:00:00.000Z,2014-03-08T00:00:00.000Z,0.03581056799095190,93
2014-03-09T00:00:00.000Z,2014-03-09T00:00:00.000Z,0.002019104179872520,93
2014-03-10T00:00:00.000Z,2014-03-10T00:00:00.000Z,6.66344038147903E-05,93
2014-03-11T00:00:00.000Z,2014-03-11T00:00:00.000Z,0.0026793327520078300,93
2014-03-12T00:00:00.000Z,2014-03-12T00:00:00.000Z,0.021229349604548500,93
2014-03-13T00:00:00.000Z,2014-03-13T00:00:00.000Z,0.027706207828427500,93
2014-03-14T00:00:00.000Z,2014-03-14T00:00:00.000Z,0.004418715927903300,93
2014-03-15T00:00:00.000Z,2014-03-15T00:00:00.000Z,5.980681116144980,93
2014-03-16T00:00:00.000Z,2014-03-16T00:00:00.000Z,67.22303336079080,93
2014-03-17T00:00:00.000Z,2014-03-17T00:00:00.000Z,18.605930807248800,93
2014-03-18T00:00:00.000Z,2014-03-18T00:00:00.000Z,24.1206136738056,93
2014-03-19T00:00:00.000Z,2014-03-19T00:00:00.000Z,10.174297904654000,93
2014-03-20T00:00:00.000Z,2014-03-20T00:00:00.000Z,14.024042421746300,93
2014-03-21T00:00:00.000Z,2014-03-21T00:00:00.000Z,0.8371914255560130,93
2014-03-22T00:00:00.000Z,2014-03-22T00:00:00.000Z,1.062242586490940,93
2014-03-23T00:00:00.000Z,2014-03-23T00:00:00.000Z,0.00015211128913590300,93
2014-03-24T00:00:00.000Z,2014-03-24T00:00:00.000Z,0.17508428281378700,93
2014-03-25T00:00:00.000Z,2014-03-25T00:00:00.000Z,0.25775512494208200,93
2014-03-26T00:00:00.000Z,2014-03-26T00:00:00.000Z,0.3341648460023680,93
2014-03-27T00:00:00.000Z,2014-03-27T00:00:00.000Z,0.0053008103095719200,93
2014-03-28T00:00:00.000Z,2014-03-28T00:00:00.000Z,4.757113300556010,93
2014-03-29T00:00:00.000Z,2014-03-29T00:00:00.000Z,19.50732727553540,93
2014-03-30T00:00:00.000Z,2014-03-30T00:00:00.000Z,3.9834170999794100,93
2014-03-31T00:00:00.000Z,2014-03-31T00:00:00.000Z,20.548724516062600,93
2014-04-01T00:00:00.000Z,2014-04-01T00:00:00.000Z,21.430069759061000,93
2014-04-02T00:00:00.000Z,2014-04-02T00:00:00.000Z,6.729819424423390,93
2014-04-03T00:00:00.000Z,2014-04-03T00:00:00.000Z,11.212157640032900,93
2014-04-04T00:00:00.000Z,2014-04-04T00:00:00.000Z,11.679373455518900,93
2014-04-05T00:00:00.000Z,2014-04-05T00:00:00.000Z,19.534752110790800,93
2014-04-06T00:00:00.000Z,2014-04-06T00:00:00.000Z,0.8743729567802720,93
2014-04-07T00:00:00.000Z,2014-04-07T00:00:00.000Z,0.4886700248404040,93
2014-04-08T00:00:00.000Z,2014-04-08T00:00:00.000Z,12.940206703047800,93
2014-04-09T00:00:00.000Z,2014-04-09T00:00:00.000Z,6.89792074238056,93
2014-04-10T00:00:00.000Z,2014-04-10T00:00:00.000Z,8.237034725082370,93
2014-04-11T00:00:00.000Z,2014-04-11T00:00:00.000Z,15.91973718080730,93
2014-04-12T00:00:00.000Z,2014-04-12T00:00:00.000Z,6.380623841639210,93
2014-04-13T00:00:00.000Z,2014-04-13T00:00:00.000Z,7.721952867586490,93
2014-04-14T00:00:00.000Z,2014-04-14T00:00:00.000Z,11.78294635502470,93
2014-04-15T00:00:00.000Z,2014-04-15T00:00:00.000Z,8.108986305601320,93
2014-04-16T00:00:00.000Z,2014-04-16T00:00:00.000Z,2.3672745379427500,93
2014-04-17T00:00:00.000Z,2014-04-17T00:00:00.000Z,7.472366659802310,93
2014-04-18T00:00:00.000Z,2014-04-18T00:00:00.000Z,11.698364137149900,93
2014-04-19T00:00:00.000Z,2014-04-19T00:00:00.000Z,1.3619808291289100,93
2014-04-20T00:00:00.000Z,2014-04-20T00:00:00.000Z,4.676923522446460,93
2014-04-21T00:00:00.000Z,2014-04-21T00:00:00.000Z,19.766235070016500,93
2014-04-22T00:00:00.000Z,2014-04-22T00:00:00.000Z,14.539527131383900,93
2014-04-23T00:00:00.000Z,2014-04-23T00:00:00.000Z,8.666762124176280,93
2014-04-24T00:00:00.000Z,2014-04-24T00:00:00.000Z,30.16275483937400,93
2014-04-25T00:00:00.000Z,2014-04-25T00:00:00.000Z,2.327936444604610,93
